datetime,zone1,zone2,zone3,zone4
2020-12-29 19:33:41,0,0,0,5
2020-12-29 19:35:10,0,0,0,2
2020-12-29 19:36:39,0,0,0,4
2020-12-29 19:38:07,2,0,0,4
2020-12-29 19:42:31,0,0,0,4
2020-12-29 19:44:03,0,0,0,4
2020-12-29 19:45:32,0,0,0,4
2020-12-29 19:47:00,0,0,0,2
2020-12-29 19:48:29,0,0,0,2
2020-12-29 19:49:57,0,0,0,5
2020-12-29 19:52:53,0,0,0,2
2020-12-29 19:54:22,0,0,0,4
2020-12-29 19:55:50,0,0,0,5
2020-12-29 19:57:18,0,0,0,4
2020-12-29 19:58:48,0,0,0,4
2020-12-29 20:00:16,0,0,0,3
2020-12-29 20:01:45,0,0,0,6
2020-12-29 20:03:16,0,0,0,4
2020-12-29 20:04:45,0,2,0,4
2020-12-29 20:06:15,0,2,0,4
2020-12-29 20:07:44,0,3,0,4
2020-12-29 20:09:12,0,3,0,2
2020-12-29 20:10:41,0,3,0,2
2020-12-29 20:12:11,0,0,0,4
2020-12-29 20:13:43,0,3,0,2
2020-12-29 20:15:13,0,3,0,4
2020-12-29 20:16:42,0,3,0,2
2020-12-29 20:18:11,0,3,0,2
2020-12-29 20:19:40,0,4,0,2
2020-12-29 20:21:10,0,3,0,4
2020-12-29 20:22:40,0,2,0,4
2020-12-29 20:24:09,0,2,0,2
2020-12-03 12:05:50,5,0,0,3
2020-12-29 20:28:28,0,0,0,2
2020-12-29 20:29:56,0,2,0,2
2020-12-29 20:31:26,2,0,0,2
2020-12-29 20:32:53,0,0,0,4
2020-12-29 20:34:22,0,0,0,4
2020-12-29 20:35:52,0,0,0,6
2020-12-29 20:39:00,0,0,0,4
2020-12-29 20:42:52,0,0,0,3
2020-12-29 20:44:20,0,0,0,4
2020-12-29 20:45:51,0,0,0,2
2020-12-29 20:47:19,0,0,0,4
2020-12-29 20:48:49,2,0,0,4
2020-12-29 20:50:16,0,0,0,2
2020-12-29 20:51:44,0,0,0,5
2020-12-29 20:53:17,0,2,0,5
2020-12-29 20:54:48,0,2,0,5
2020-12-29 20:56:24,0,2,0,4
2020-12-29 20:57:54,0,2,0,3
2020-12-29 20:59:24,0,2,0,4
2020-12-29 21:00:55,0,2,0,2
2020-12-29 21:02:29,0,2,0,3
2020-12-29 21:04:01,0,2,0,3
2020-12-29 21:05:34,0,2,0,4
2020-12-29 21:07:06,0,2,0,3
2020-12-29 21:10:08,0,3,0,2
2020-12-29 21:11:42,0,2,0,4
2020-12-29 21:13:14,0,3,0,0
2020-12-29 21:14:45,0,2,0,4
2020-12-29 21:16:19,0,2,0,2
2020-12-29 21:17:53,2,3,0,4
2020-12-29 21:19:27,0,2,0,6
2020-12-29 21:21:03,0,2,0,0
2020-12-29 21:22:34,0,2,0,2
2020-12-29 21:24:09,0,2,0,0
2020-12-29 21:25:41,2,2,0,4
2020-12-29 21:27:13,0,2,0,4
2020-12-29 21:28:44,0,2,0,3
2020-12-29 21:30:20,0,2,0,2
2020-12-29 21:31:53,0,0,0,2
2020-12-29 21:33:25,0,0,0,2
2020-12-29 21:34:56,0,0,0,2
2020-12-29 21:36:28,0,0,0,4
2020-12-29 21:37:57,0,0,0,2
2020-12-29 21:39:38,0,0,0,2
2020-12-29 21:41:09,0,0,0,3
2020-12-29 21:42:43,0,0,0,4
2020-12-29 21:45:41,0,2,0,5
2020-12-29 21:47:15,0,0,0,5
2020-12-29 21:48:52,0,0,0,4
2020-12-29 21:50:24,2,0,0,8
2020-12-29 21:51:54,0,0,0,7
2020-12-29 21:53:21,0,0,0,2
2020-12-29 21:54:53,0,0,0,2
2020-12-29 21:56:25,0,0,0,4
2020-12-29 21:57:55,0,0,0,5
2020-12-29 21:59:23,0,0,0,2
2020-12-29 22:00:53,0,0,0,3
2020-12-29 22:02:26,0,0,0,3
2020-12-29 22:03:55,0,0,0,4
2020-12-29 22:05:25,0,0,0,5
2020-12-29 22:06:52,0,0,0,3
2020-12-29 22:08:19,0,0,0,4
2020-12-29 22:09:49,0,0,0,5
2020-12-29 22:11:23,0,0,0,4
2020-12-29 22:12:52,0,0,0,2
2020-12-29 22:14:25,0,0,0,4
2020-12-29 22:15:57,0,0,0,6
2020-12-29 22:17:29,0,0,0,4
2020-12-29 22:18:58,0,0,0,5
2020-12-29 22:20:27,0,0,0,4
2020-12-29 22:21:54,0,0,0,4
2020-12-29 22:23:25,0,0,2,6
2020-12-29 22:24:54,0,0,0,3
2020-12-29 22:26:22,0,0,0,4
2020-12-29 22:27:55,0,0,0,3
2020-12-29 22:29:25,0,0,0,5
2020-12-29 22:30:53,0,0,0,4
2020-12-29 22:32:28,0,0,0,2
2020-12-29 22:35:26,0,0,0,3
2020-12-29 22:36:56,0,0,0,2
2020-12-29 22:39:50,0,0,0,4
2020-12-29 22:41:22,0,0,0,5
2020-12-29 22:42:51,0,0,0,4
2020-12-29 22:45:52,0,0,0,7
2020-12-29 22:47:25,2,0,0,3
2020-12-29 22:48:59,0,0,0,5
2020-12-29 22:50:28,0,0,0,5
2020-12-29 22:51:55,0,0,0,4
2020-12-29 22:53:21,0,0,0,5
2020-12-29 22:54:51,0,0,0,2
2020-12-29 22:56:20,0,2,0,8
2020-12-29 22:57:51,0,0,0,6
2020-12-29 22:59:21,0,0,0,2
2020-12-29 23:00:49,0,0,0,4
2020-12-29 23:02:20,0,0,0,4
2020-12-29 23:03:47,0,0,0,6
2020-12-29 23:05:14,0,0,0,4
2020-12-29 23:06:43,0,0,0,5
2020-12-29 23:08:11,0,0,0,5
2020-12-29 23:09:42,0,0,0,4
2020-12-29 23:11:08,0,0,0,4
2020-12-29 23:12:35,0,0,0,5
2020-12-29 23:14:01,0,0,0,4
2020-12-29 23:15:28,0,0,0,4
2020-12-29 23:16:59,0,0,0,2
2020-12-29 23:18:27,0,0,0,2
2020-12-29 23:19:58,0,0,0,5
2020-12-29 23:21:29,0,0,0,4
2020-12-29 23:22:59,0,0,0,4
2020-12-29 23:24:32,0,0,0,4
2020-12-29 23:26:02,0,0,0,2
2020-12-29 23:27:32,0,0,0,2
2020-12-29 23:29:00,0,0,0,4
2020-12-29 23:30:29,0,0,0,4
2020-12-29 23:33:28,0,0,0,4
2020-12-29 23:34:56,0,0,0,4
2020-12-29 23:36:28,0,0,0,4
2020-12-29 23:37:58,0,0,0,4
2020-12-29 23:39:28,0,0,0,4
2020-12-29 23:40:58,0,0,0,4
2020-12-29 23:42:26,0,0,0,4
2020-12-29 23:43:55,0,0,0,4
2020-12-29 23:45:25,0,0,0,4
2020-12-29 23:46:55,0,0,0,4
2020-12-29 23:48:26,0,0,2,2
2020-12-29 23:54:12,0,0,0,2
2020-12-29 23:55:40,0,0,0,2
2020-12-29 23:57:10,0,0,0,4
2020-12-29 23:58:43,0,0,0,2
2020-12-30 00:01:39,2,0,0,4
2020-12-30 00:03:08,2,0,0,2
2020-12-30 00:04:36,2,0,0,2
2020-12-30 00:07:33,2,0,0,2
2020-12-30 00:09:03,2,0,0,2
2020-12-30 00:10:35,2,0,2,2
2020-12-30 00:12:03,2,0,2,2
2020-12-30 00:15:12,2,0,0,4
2020-12-30 00:16:43,2,0,0,2
2020-12-30 00:18:15,2,0,0,2
2020-12-30 00:19:43,2,0,0,2
2020-12-30 00:26:53,2,0,0,2
2020-12-30 00:29:48,2,0,0,2
2020-12-30 00:31:18,2,0,0,2
2020-12-30 00:34:24,2,0,0,2
2020-12-30 00:38:44,2,0,0,2
2020-12-30 00:40:18,2,0,0,2
2020-12-30 00:41:49,2,0,0,2
2020-12-30 00:43:21,2,0,0,2
2020-12-30 00:44:49,2,0,0,2
2020-12-30 00:46:20,2,0,0,2
2020-12-30 00:47:47,2,0,0,2
2020-12-30 00:49:13,2,0,0,2
2020-12-30 00:50:41,2,0,0,2
2020-12-30 00:52:08,2,0,0,2
2020-12-30 00:53:37,2,0,0,4
2020-12-30 00:57:57,2,0,0,4
2020-12-30 00:59:28,2,0,0,2
2020-12-30 01:19:10,2,0,0,2
2020-12-30 01:20:39,2,0,0,2
2020-12-30 01:22:10,2,0,0,2
2020-12-30 01:23:39,2,0,0,2
2020-12-30 01:25:12,2,0,0,2
2020-12-30 01:26:44,2,0,0,2
2020-12-30 01:28:14,2,0,0,2
2020-12-30 01:29:45,2,0,0,2
2020-12-30 01:31:14,2,0,0,2
2020-12-30 01:32:47,2,0,0,2
2020-12-30 01:34:15,2,0,0,0
2020-12-30 01:35:46,2,0,0,2
2020-12-30 01:38:42,2,0,0,2
2020-12-30 01:40:14,2,0,0,2
2020-12-30 01:41:43,2,0,0,2
2020-12-30 01:43:11,2,0,0,2
2020-12-30 01:44:42,2,0,0,2
2020-12-30 01:52:03,2,0,0,2
2020-12-30 01:53:34,2,0,0,2
2020-12-30 01:55:08,2,0,0,2
2020-12-30 01:58:01,2,0,0,2
2020-12-30 01:59:30,2,0,0,2
2020-12-30 02:01:01,2,0,0,2
2020-12-30 02:03:55,2,0,0,2
2020-12-30 02:05:27,2,0,0,2
2020-12-30 02:06:56,2,0,0,2
2020-12-30 02:08:27,2,0,0,2
2020-12-30 02:09:58,2,0,0,2
2020-12-30 02:11:28,2,0,0,2
2020-12-30 02:13:00,2,0,0,2
2020-12-30 02:14:28,2,0,0,0
2020-12-30 02:17:23,2,0,0,2
2020-12-30 02:20:19,2,0,0,2
2020-12-30 02:23:15,2,0,0,2
2020-12-30 02:24:46,2,0,0,0
2020-12-30 02:26:14,2,0,0,0
2020-12-30 02:27:43,2,0,0,2
2020-12-30 02:30:38,2,0,0,2
2020-12-30 02:32:08,2,0,0,2
2020-12-30 02:36:23,2,0,0,2
2020-12-30 02:46:38,2,0,0,2
2020-12-30 02:48:08,2,0,0,2
2020-12-30 02:49:35,2,0,0,2
2020-12-30 02:51:03,2,0,0,2
2020-12-30 02:52:32,2,0,0,2
2020-12-30 02:54:04,2,0,0,2
2020-12-30 02:55:37,2,0,0,0
2020-12-30 02:59:55,2,0,0,2
2020-12-30 03:01:30,2,0,0,2
2020-12-30 03:04:23,2,0,0,0
2020-12-30 03:05:55,2,0,0,2
2020-12-30 03:10:15,2,0,0,2
2020-12-30 03:11:43,2,0,0,2
2020-12-30 03:13:11,2,0,0,0
2020-12-30 03:16:08,2,0,0,2
2020-12-30 03:17:41,2,0,0,2
2020-12-30 03:19:10,2,0,0,2
2020-12-30 03:22:05,2,0,0,2
2020-12-30 03:23:37,2,0,0,2
2020-12-30 03:26:29,2,0,0,0
2020-12-30 03:28:00,2,0,0,2
2020-12-30 03:30:49,2,0,0,2
2020-12-30 03:32:15,2,0,0,2
2020-12-30 03:36:32,2,0,0,2
2020-12-30 03:38:05,2,0,0,2
2020-12-30 03:40:59,2,0,0,2
2020-12-30 03:42:30,2,0,0,2
2020-12-30 03:43:57,2,0,0,2
2020-12-30 03:45:29,2,0,0,2
2020-12-30 03:48:29,2,0,0,2
2020-12-30 03:50:00,2,0,0,2
2020-12-30 03:51:33,2,0,0,2
2020-12-30 03:53:07,2,0,0,2
2020-12-30 03:54:35,2,0,0,2
2020-12-30 03:56:03,2,0,0,2
2020-12-30 03:57:35,2,0,0,2
2020-12-30 03:59:03,2,0,0,2
2020-12-30 04:02:00,2,0,0,2
2020-12-30 04:04:56,2,0,0,2
2020-12-30 04:06:26,2,0,0,2
2020-12-30 04:10:46,2,0,0,2
2020-12-30 04:12:14,2,0,0,2
2020-12-30 04:18:06,2,0,0,2
2020-12-30 04:29:31,2,0,0,0
2020-12-30 04:33:59,2,0,0,0
2020-12-30 04:37:07,2,0,0,0
2020-12-30 05:32:33,2,0,0,0
2020-12-30 05:38:32,2,0,0,0
2020-12-30 05:41:31,2,0,0,2
2020-12-30 05:44:29,2,0,0,4
2020-12-30 05:47:32,2,0,0,2
2020-12-30 05:50:38,2,0,0,2
2020-12-30 06:05:20,2,0,0,0
2020-12-30 06:11:32,2,0,0,0
2020-12-30 15:55:47,0,0,0,6
2020-12-30 15:57:45,0,0,0,7
2020-12-30 15:59:19,0,0,0,7
2020-12-30 16:00:57,0,2,0,6
2020-12-30 16:02:32,0,2,0,4
2020-12-30 16:05:18,0,2,0,7
2020-12-30 16:06:48,0,2,2,6
2020-12-30 16:08:23,0,2,0,8
2020-12-30 16:09:59,0,0,0,10
2020-12-30 16:11:49,0,0,0,6
2020-12-30 16:13:24,0,2,0,5
2020-12-30 16:15:32,0,0,0,3
2020-12-30 16:17:03,0,0,2,4
2020-12-30 16:18:37,0,0,0,4
2020-12-30 21:10:33,2,0,0,2
2020-12-30 21:11:49,2,0,0,2
2020-12-30 21:15:49,2,0,0,2
2020-12-30 21:17:17,2,0,0,2
2020-12-30 21:18:35,2,0,0,2
2020-12-30 21:19:47,0,0,0,2
2020-12-30 21:21:00,3,0,0,2
2020-12-30 21:22:21,2,0,0,2
2020-12-30 21:23:34,2,0,0,5
2020-12-30 21:24:49,2,0,0,4
2020-12-30 21:26:05,2,0,0,2
2020-12-30 21:27:17,2,0,0,2
2020-12-30 21:28:34,2,0,0,2
2020-12-30 21:29:50,2,0,0,3
2020-12-30 21:31:35,2,0,0,5
2020-12-30 21:32:54,3,0,2,3
2020-12-30 21:34:05,4,0,0,3
2020-12-30 21:35:19,2,0,0,2
2020-12-30 21:36:32,2,0,0,2
2020-12-30 21:37:43,0,0,0,2
2020-12-30 21:38:59,2,0,0,2
2020-12-30 21:40:11,2,0,0,2
2020-12-30 21:41:24,2,0,0,2
2020-12-30 21:42:39,2,0,0,4
2020-12-30 21:43:53,2,0,0,2
2020-12-30 21:45:08,0,0,0,2
2020-12-30 21:46:31,0,2,0,5
2020-12-30 21:47:46,4,2,0,7
2020-12-30 21:49:01,2,0,2,7
2020-12-30 21:50:15,6,0,0,5
2020-12-30 21:51:28,6,2,0,8
2020-12-30 21:52:46,5,3,0,6
2020-12-30 21:53:57,3,3,0,5
2020-12-30 21:55:13,5,5,0,4
2020-12-30 21:56:25,3,5,0,6
2020-12-30 21:57:38,4,5,0,8
2020-12-30 21:58:52,4,2,0,4
2020-12-30 22:00:04,6,3,0,5
2020-12-30 22:01:21,5,2,0,11
2020-12-30 22:03:39,5,2,0,7
2020-12-30 22:06:17,6,2,0,5
2020-12-30 22:07:28,3,2,0,4
2020-12-30 22:08:43,4,2,2,10
2020-12-30 22:09:54,6,0,0,9
2020-12-30 22:11:32,4,2,0,5
2020-12-30 22:13:19,6,0,0,2
2020-12-30 22:14:40,5,0,0,2
2020-12-30 22:15:55,3,0,0,5
2020-12-30 22:17:42,4,0,0,4
2020-12-30 22:19:20,2,2,0,6
2020-12-30 22:20:31,4,2,0,6
2020-12-30 22:21:48,5,2,0,6
2020-12-30 22:23:03,3,2,0,4
2020-12-30 22:24:15,4,2,0,7
2020-12-30 22:25:35,2,2,0,4
2020-12-30 22:35:10,7,3,0,6
2020-12-30 22:42:43,8,2,0,4
2020-12-30 22:45:52,8,3,0,6
2020-12-30 22:47:02,10,2,0,7
2020-12-30 22:52:54,7,2,0,3
2020-12-30 22:49:30,7,3,0,6
2020-12-30 22:58:18,2,2,0,2
2020-12-30 22:50:47,6,6,0,10
2020-12-30 23:07:29,3,2,0,6
2020-12-30 23:08:45,2,4,0,2
2020-12-30 23:21:12,2,2,0,0
2020-12-30 23:22:38,2,3,0,0
2020-12-30 23:24:05,2,3,0,2
2020-12-30 23:25:31,2,2,0,2
2020-12-30 23:27:17,2,3,0,2
2020-12-30 23:28:40,2,3,0,2
2020-12-30 23:12:17,5,3,0,5
2020-12-31 00:21:21,2,8,0,2
2020-12-31 00:29:56,2,5,0,2
2020-12-31 00:31:17,2,7,0,2
2020-12-31 00:32:29,3,7,0,2
2020-12-31 00:35:50,2,6,0,2
2020-12-31 00:37:20,2,8,0,2
2020-12-31 00:38:43,2,9,0,2
2020-12-31 00:41:41,2,9,0,2
2020-12-31 00:45:28,2,9,0,2
2020-12-31 00:46:44,2,10,0,2
2020-12-31 00:48:30,2,9,0,2
2020-12-31 00:49:45,2,10,0,2
2020-12-31 00:51:05,2,7,0,2
2020-12-31 00:52:38,2,7,0,2
2020-12-31 00:53:57,2,8,0,2
2020-12-31 00:57:55,2,7,0,2
2020-12-31 00:59:38,2,10,0,2
2020-12-31 01:00:56,0,9,0,2
2020-12-31 01:02:12,2,10,0,0
2020-12-31 01:03:54,2,10,0,2
2020-12-31 01:05:27,2,6,0,2
2020-12-31 01:06:41,2,8,0,2
2020-12-31 01:07:55,2,8,0,2
2020-12-31 01:09:18,2,9,0,2
2020-12-31 01:10:29,2,7,0,2
2020-12-31 01:11:50,3,5,0,2
2020-12-31 01:13:35,3,5,0,2
2020-12-31 01:14:44,3,4,0,2
2020-12-31 01:16:17,4,5,0,2
2020-12-31 01:19:55,3,4,0,2
2020-12-31 01:21:06,2,8,0,2
2020-12-31 01:22:17,2,10,0,2
2020-12-31 01:23:50,3,8,0,2
2020-12-31 01:27:04,2,3,0,9
2020-12-31 01:28:19,2,6,0,2
2020-12-31 01:29:32,2,4,0,2
2020-12-31 01:31:06,2,7,0,2
2020-12-31 01:32:17,2,4,0,2
2020-12-31 01:38:14,4,7,0,2
2020-12-31 01:39:33,2,3,0,2
2020-12-31 01:40:47,2,4,0,3
2020-12-31 01:42:12,3,4,0,0
2020-12-31 01:43:22,2,3,0,2
2020-12-31 01:44:35,3,3,0,0
2020-12-31 01:47:53,3,2,0,2
2020-12-31 01:49:29,4,5,0,2
2020-12-31 01:51:00,4,4,0,2
2020-12-31 01:54:18,2,6,0,0
2020-12-31 01:55:58,3,2,0,0
2020-12-31 01:59:14,4,5,0,2
2020-12-31 02:00:27,4,6,0,2
2020-12-31 02:01:57,4,4,0,2
2020-12-31 02:05:18,3,7,0,2
2020-12-31 02:11:18,2,2,0,2
2020-12-31 02:12:36,2,0,0,2
2020-12-31 02:13:55,2,0,0,2
2020-12-31 02:15:18,2,2,0,2
2020-12-31 02:16:30,2,0,0,2
2020-12-31 02:17:40,2,0,0,2
2020-12-31 02:19:24,2,0,0,2
2020-12-31 02:21:45,2,0,0,2
2020-12-31 02:23:25,2,0,0,2
2020-12-31 02:26:47,2,0,0,2
2020-12-31 02:27:58,2,0,0,2
2020-12-31 02:29:31,2,0,0,2
2020-12-31 02:30:47,2,0,0,2
2020-12-31 02:32:30,2,0,0,2
2020-12-31 02:37:39,2,0,0,0
2020-12-31 02:39:27,2,0,0,2
2020-12-31 02:40:55,2,0,0,2
2020-12-31 02:47:04,2,0,0,2
2020-12-31 02:48:33,2,0,0,2
2020-12-31 02:51:28,2,0,0,2
2020-12-31 02:52:45,2,0,0,2
2020-12-31 02:54:00,2,0,0,2
2020-12-31 02:55:33,2,0,0,2
2020-12-31 02:57:50,2,0,0,2
2020-12-31 02:59:38,2,0,0,2
2020-12-31 03:01:20,2,0,0,2
2020-12-31 03:02:30,2,0,0,2
2020-12-31 03:05:18,2,0,0,2
2020-12-31 03:07:18,2,0,0,2
2020-12-31 03:08:28,2,0,0,2
2020-12-31 03:10:14,2,0,0,2
2020-12-31 03:11:35,2,0,0,2
2020-12-31 03:12:48,2,0,0,2
2020-12-31 03:14:25,2,0,0,2
2020-12-31 03:17:12,2,2,0,2
2020-12-31 03:18:26,2,0,0,2
2020-12-31 03:19:50,2,0,0,2
2020-12-31 03:21:02,2,0,0,2
2020-12-31 03:22:29,2,0,0,2
2020-12-31 03:24:58,2,0,0,2
2020-12-31 03:26:18,2,0,0,2
2020-12-31 03:27:30,2,0,0,2
2020-12-31 03:28:39,2,2,0,2
2020-12-31 03:29:51,2,0,0,2
2020-12-31 03:31:19,2,0,0,2
2020-12-31 03:32:38,2,0,0,2
2020-12-31 03:33:52,2,0,0,2
2020-12-31 03:35:22,2,0,0,2
2020-12-31 03:36:32,2,0,0,2
2020-12-31 03:39:47,2,0,0,2
2020-12-31 03:41:01,2,0,0,2
2020-12-31 03:42:24,2,0,0,2
2020-12-31 03:43:57,2,0,0,2
2020-12-31 03:46:03,2,0,0,2
2020-12-31 03:47:40,2,0,0,2
2020-12-31 03:48:52,2,0,0,2
2020-12-31 03:50:30,2,0,0,2
2020-12-31 03:51:40,2,0,0,2
2020-12-31 03:53:18,2,0,0,2
2020-12-31 03:54:36,2,0,0,2
2020-12-31 03:55:57,2,0,0,2
2020-12-31 03:57:20,2,0,0,2
2020-12-31 03:58:38,2,0,0,2
2020-12-31 04:00:03,2,0,0,2
2020-12-31 04:01:14,2,0,0,2
2020-12-31 04:02:37,2,0,0,2
2020-12-31 04:03:53,2,0,0,2
2020-12-31 04:05:48,2,0,0,2
2020-12-31 04:08:32,2,0,0,2
2020-12-31 04:09:50,2,0,0,2
2020-12-31 04:11:12,2,0,0,2
2020-12-31 04:12:30,2,0,0,2
2020-12-31 04:13:53,2,0,0,2
2020-12-31 04:15:21,2,0,0,2
2020-12-31 04:16:31,2,0,0,2
2020-12-31 04:18:12,2,0,0,2
2020-12-31 04:19:55,2,0,0,2
2020-12-31 04:21:17,2,0,0,2
2020-12-31 04:22:29,2,0,0,2
2020-12-31 04:25:51,2,0,0,2
2020-12-31 04:27:10,2,0,0,2
2020-12-31 04:28:19,2,0,0,2
2020-12-31 04:29:33,2,0,0,2
2020-12-31 04:30:53,2,0,0,0
2020-12-31 04:32:09,2,2,0,2
2020-12-31 04:34:32,2,2,0,2
2020-12-31 04:45:08,2,0,0,0
2020-12-31 04:46:35,2,0,0,2
2020-12-31 04:53:43,2,0,0,0
2020-12-31 04:54:54,2,0,0,2
2020-12-31 04:56:10,2,0,0,2
2020-12-31 04:57:48,2,0,0,2
2020-12-31 05:00:31,2,0,0,2
2020-12-31 05:01:44,2,0,0,2
2020-12-31 05:03:14,0,2,0,2
2020-12-31 05:05:16,0,2,0,0
2020-12-31 05:07:00,0,3,0,2
2020-12-31 05:08:19,2,3,0,2
2020-12-31 05:09:52,0,2,0,2
2020-12-31 05:11:10,0,3,0,2
2020-12-31 05:12:23,0,3,0,2
2020-12-31 05:13:34,0,3,0,2
2020-12-31 05:14:44,0,3,0,2
2020-12-31 05:16:14,0,3,0,2
2020-12-31 05:17:27,0,2,0,2
2020-12-31 05:18:38,0,2,0,2
2020-12-31 05:19:47,0,2,0,2
2020-12-31 05:20:58,2,2,0,2
2020-12-31 05:22:08,0,2,0,2
2020-12-31 05:23:23,0,2,0,2
2020-12-31 05:24:41,0,2,0,2
2020-12-31 05:26:14,0,2,0,2
2020-12-31 05:27:26,0,2,0,2
2020-12-31 05:28:36,0,2,0,2
2020-12-31 05:29:46,2,3,0,2
2020-12-31 05:30:55,2,3,0,2
2020-12-31 05:32:04,0,3,0,2
2020-12-31 05:33:18,0,3,0,2
2020-12-31 05:34:27,2,3,0,2
2020-12-31 05:35:36,0,3,0,2
2020-12-31 05:36:44,2,3,0,2
2020-12-31 05:37:51,0,3,0,2
2020-12-31 05:39:21,0,2,0,2
2020-12-31 05:40:36,2,3,0,2
2020-12-31 05:41:54,2,3,0,2
2020-12-31 05:43:06,2,0,0,2
2020-12-31 05:45:28,2,0,0,2
2020-12-31 05:48:17,2,0,0,2
2020-12-31 05:51:47,2,0,0,2
2020-12-31 05:54:40,2,0,0,0
2020-12-31 05:59:41,2,0,0,2
2020-12-31 06:10:20,2,0,0,2
2020-12-31 06:13:11,2,0,0,0
2020-12-31 06:14:28,2,0,0,0
2020-12-31 06:17:28,2,0,0,0
2020-12-31 06:20:18,2,0,0,0
2020-12-31 06:21:35,2,0,0,0
2020-12-31 06:25:09,3,0,0,0
2020-12-31 06:26:19,2,0,0,0
2020-12-31 06:28:36,3,0,0,0
2020-12-31 06:30:05,3,0,0,0
2020-12-31 06:31:16,2,0,0,0
2020-12-31 06:32:33,3,0,0,0
2020-12-31 06:34:11,3,0,0,0
2020-12-31 06:35:20,3,0,0,0
2020-12-31 06:37:40,2,0,2,0
2020-12-31 06:42:40,2,0,0,0
2020-12-31 06:45:21,3,0,0,2
2020-12-31 06:46:49,2,0,0,2
2020-12-31 06:50:02,2,0,0,2
2020-12-31 06:52:35,2,0,0,2
2020-12-31 06:56:00,2,0,0,2
2020-12-31 06:57:34,2,0,0,2
2020-12-31 06:59:14,2,0,0,2
2020-12-31 07:01:04,2,0,0,3
2020-12-31 07:02:19,0,0,0,2
2020-12-31 07:05:55,3,0,0,4
2020-12-31 07:07:11,3,0,0,2
2020-12-31 07:09:37,3,0,0,2
2020-12-31 07:11:27,2,0,0,2
2020-12-31 07:13:03,3,0,0,2
2020-12-31 07:14:19,2,0,0,2
2020-12-31 07:15:31,2,0,0,2
2020-12-31 07:18:57,3,0,2,2
2020-12-31 07:20:16,3,0,0,2
2020-12-31 07:21:25,2,0,0,2
2020-12-31 07:22:39,3,0,0,3
2020-12-31 07:23:51,4,0,0,2
2020-12-31 07:25:08,2,0,0,2
2020-12-31 07:26:19,2,0,0,2
2020-12-31 07:27:34,2,0,0,2
2020-12-31 07:33:51,4,0,0,2
2020-12-31 07:35:13,5,2,0,2
2020-12-31 07:36:24,2,0,0,2
2020-12-31 07:37:47,6,0,0,2
2020-12-31 07:38:58,5,0,0,2
2020-12-31 07:42:15,9,0,0,2
2020-12-31 07:45:12,6,0,0,2
2020-12-31 07:46:24,6,0,0,3
2020-12-31 07:47:36,4,0,0,2
2020-12-31 07:49:14,5,0,0,2
2020-12-31 07:50:25,5,0,0,4
2020-12-31 07:51:53,2,0,0,4
2020-12-31 07:53:10,4,0,0,2
2020-12-31 07:55:27,3,0,0,2
2020-12-31 07:56:41,2,0,0,2
2020-12-31 07:57:51,9,0,0,4
2020-12-31 07:59:09,6,2,0,5
2020-12-31 08:00:23,9,0,0,4
2020-12-31 08:03:41,8,0,0,5
2020-12-31 08:05:14,6,0,0,6
2020-12-31 08:06:33,5,2,0,5
2020-12-31 08:07:50,5,0,0,5
2020-12-31 08:09:19,4,2,0,2
2020-12-31 08:10:37,11,2,2,4
2020-12-31 08:11:47,9,2,0,0
2020-12-31 08:13:10,11,2,0,2
2020-12-31 08:14:28,11,2,0,2
2020-12-31 08:15:50,6,0,0,2
2020-12-31 08:17:21,10,2,0,2
2020-12-31 08:18:30,8,2,0,2
2020-12-31 08:19:45,7,2,0,2
2020-12-31 08:20:57,10,0,0,2
2020-12-31 08:22:10,10,2,0,0
2020-12-31 08:23:22,9,2,0,4
2020-12-31 08:24:30,10,2,0,2
2020-12-31 08:25:42,8,0,0,2
2020-12-31 08:26:51,6,2,0,4
2020-12-31 08:28:08,4,2,0,4
2020-12-31 08:29:18,8,0,0,4
2020-12-31 08:30:33,13,2,0,9
2020-12-31 08:32:46,9,2,0,6
2020-12-31 08:33:59,10,2,0,6
2020-12-31 08:35:13,9,2,0,10
2020-12-31 08:36:23,9,2,0,5
2020-12-31 08:41:37,17,6,0,5
2020-12-31 08:42:53,11,4,0,6
2020-12-31 08:44:08,10,3,0,12
2020-12-31 08:45:26,6,5,2,14
2020-12-31 08:46:36,7,4,0,14
2020-12-31 08:49:12,7,3,0,7
2020-12-31 08:50:40,6,3,0,6
2020-12-31 08:51:52,6,5,0,4
2020-12-31 08:53:07,8,5,0,5
2020-12-31 08:54:28,9,3,0,5
2020-12-31 08:56:08,9,3,0,4
2020-12-31 08:57:19,9,3,0,4
2020-12-31 08:58:39,4,2,0,4
2020-12-31 08:59:53,10,2,0,4
2020-12-31 09:01:02,11,2,0,6
2020-12-31 09:02:31,5,2,0,5
2020-12-31 09:03:42,8,2,0,5
2020-12-31 09:05:05,7,2,0,4
2020-12-31 09:07:07,9,2,0,7
2020-12-31 09:08:24,9,2,0,6
2020-12-31 09:09:38,9,2,0,8
2020-12-31 11:55:41,2,2,0,2
2020-12-31 11:58:18,2,2,0,2
2020-12-31 12:00:47,0,2,0,2
2020-12-31 12:02:23,0,0,0,4
2020-12-31 12:03:40,2,0,0,2
2020-12-31 12:04:56,4,2,0,2
