timestamp,current,power_reactive,voltage,power,power_factor
2020-12-19 00:00:28,45.86253356933594,6.191514015197754,402.98992919921875,8.73377799987793,0.8158002495765686
2020-12-19 00:00:58,45.48064422607422,6.120594501495361,401.9042053222656,8.632033348083496,0.8157463073730469
2020-12-19 00:01:28,38.73604202270508,5.679852485656738,401.7478332519531,7.006609916687012,0.7768198847770691
2020-12-19 00:01:58,46.815147399902344,6.975924968719482,401.88330078125,8.369174003601074,0.7681484222412109
2020-12-19 00:02:28,46.76113510131836,6.984409809112549,401.69158935546875,8.341872215270996,0.7667343020439148
2020-12-19 00:02:58,46.42870330810547,6.978155136108398,401.9789733886719,8.250611305236816,0.7635291814804077
2020-12-19 00:03:28,38.74698257446289,5.681993007659912,403.16619873046875,7.045251369476318,0.7783947587013245
2020-12-19 00:03:58,38.80908203125,5.588968276977539,401.41009521484375,7.090775489807129,0.7853679656982422
2020-12-19 00:04:28,38.66850280761719,5.56929349899292,400.5017395019531,7.039297580718994,0.7842347025871277
2020-12-19 00:04:58,38.92452621459961,5.582648277282715,400.2658996582031,7.084897518157959,0.7854588627815247
2020-12-19 00:05:28,38.67121887207031,5.599582672119141,400.74151611328125,7.01787805557251,0.781667947769165
2020-12-19 00:05:58,38.88032150268555,5.599828243255615,401.0624084472656,7.083279132843018,0.7844643592834473
2020-12-19 00:06:28,47.017051696777344,6.867265224456787,401.01214599609375,8.475994110107422,0.7769871950149536
2020-12-19 00:06:58,46.54827880859375,6.903714656829834,401.4427185058594,8.32492733001709,0.7697526812553406
2020-12-19 00:07:28,46.59772872924805,6.926732540130615,400.46441650390625,8.28551959991455,0.767212450504303
2020-12-19 00:07:58,38.5834846496582,5.617476940155029,400.65460205078125,6.967749118804932,0.778504490852356
2020-12-19 00:08:28,38.83538818359375,5.614785671234131,400.74169921875,7.043715953826904,0.7819607853889465
2020-12-19 00:08:58,38.46040344238281,5.581264972686768,400.89288330078125,6.973319053649902,0.7807262539863586
2020-12-19 00:09:28,38.54370880126953,5.598695278167725,401.3675231933594,6.992651462554932,0.7806196808815002
2020-12-19 00:09:58,38.71242904663086,5.581092834472656,401.3519592285156,7.054196834564209,0.7842340469360352
2020-12-19 00:10:28,38.45268630981445,5.57047176361084,401.33795166015625,7.005029201507568,0.7826941609382629
2020-12-19 00:10:58,46.89991760253906,6.901887893676758,401.1617126464844,8.437082290649414,0.7740103006362915
2020-12-19 00:11:28,38.34287643432617,5.585309028625488,400.7232360839844,6.9393310546875,0.7790120244026184
2020-12-19 00:11:58,38.57344055175781,5.563652038574219,400.59130859375,7.023896217346191,0.7838792204856873
2020-12-19 00:12:28,38.567630767822266,5.58258581161499,400.98095703125,7.023310661315918,0.7828257083892822
2020-12-19 00:12:58,38.565696716308594,5.582988262176514,401.08209228515625,7.0260233879089355,0.7829209566116333
2020-12-19 00:13:28,38.9669189453125,5.584660053253174,400.50543212890625,7.117270469665527,0.7867199182510376
2020-12-19 00:13:58,45.52717590332031,6.038528919219971,401.80767822265625,8.706169128417969,0.821698009967804
2020-12-19 00:14:28,54.06718444824219,7.386946678161621,401.8858337402344,10.180662155151367,0.8093849420547485
2020-12-19 00:14:58,52.792808532714844,7.406365871429443,401.2895812988281,9.770126342773438,0.7969054579734802
2020-12-19 00:15:28,52.59642028808594,7.357420921325684,400.1596374511719,9.708277702331543,0.7969868183135986
2020-12-19 00:15:58,53.011470794677734,7.4050822257995605,400.6769104003906,9.825488090515137,0.7985946536064148
2020-12-19 00:16:28,53.13396453857422,7.3874006271362305,401.6799011230469,9.850970268249512,0.8000322580337524
2020-12-19 00:16:58,53.34782409667969,7.341014385223389,400.9344177246094,9.930253982543945,0.8041273355484009
2020-12-19 00:17:28,52.72306442260742,7.303492069244385,400.5670471191406,9.815603256225586,0.8022779226303101
2020-12-19 00:17:58,53.09942626953125,7.255571365356445,400.08203125,9.930965423583984,0.8074558973312378
2020-12-19 00:18:28,46.59617614746094,6.835742473602295,399.9644470214844,8.354196548461914,0.7739350199699402
2020-12-19 00:18:58,46.68653106689453,6.8284077644348145,399.57049560546875,8.389111518859863,0.7755592465400696
2020-12-19 00:19:28,47.156150817871094,6.8982415199279785,400.4341735839844,8.489858627319336,0.7761036157608032
2020-12-19 00:19:58,46.94646453857422,6.905058860778809,400.7147216796875,8.43498420715332,0.7730208039283752
2020-12-19 00:20:28,47.094947814941406,6.874751567840576,400.6437683105469,8.501667976379395,0.7765653133392334
2020-12-19 00:20:58,46.76277542114258,6.90301513671875,401.32830810546875,8.405593872070312,0.7722899913787842
2020-12-19 00:21:28,46.921348571777344,6.888017654418945,401.3076171875,8.461878776550293,0.7759984135627747
2020-12-19 00:21:58,46.675201416015625,6.867144584655762,401.34405517578125,8.419229507446289,0.7749179601669312
2020-12-19 00:22:28,46.658206939697266,6.792978286743164,400.1701965332031,8.4024076461792,0.7776507139205933
2020-12-19 00:22:58,46.82480239868164,6.802229881286621,400.42987060546875,8.440752029418945,0.7786306142807007
2020-12-19 00:23:28,53.44051742553711,7.584583282470703,400.33563232421875,9.778779029846191,0.7882688045501709
2020-12-19 00:23:58,53.37127685546875,7.688490867614746,400.9870910644531,9.668511390686035,0.7826945185661316
2020-12-19 00:24:28,53.18678283691406,7.6346259117126465,400.7293701171875,9.675101280212402,0.784355640411377
2020-12-19 00:24:58,53.36310958862305,7.5925397872924805,400.7810363769531,9.758000373840332,0.7892352938652039
2020-12-19 00:25:28,53.34861755371094,7.65121603012085,401.36639404296875,9.72150707244873,0.785595715045929
